,Action,State (Before),State (After),Total Reward
1418,3,"[112   0   0   3  95 240 224   0 128 192   0 240 248   0 192 224 192 240
 255   0 224 240 240 240 255   3 240 248 252  96 161 255  51   1  80 221
 255 220  24 160 144 222 144 221 255  62  30   6 121 255  47   0   0   3
  77   0   0   8   5 114 247   0   1 202   5   0 151  37 201  48  47 228
  17   1 132  15   9 145 173 132   0   1  20   1  27 217 176  81  20  36
  20 152  26 219 212 183 186   0   3   1 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[116   0   0   9  90 240 128   0 224   0 192 240 224   0 240 128 240 240
 252 128 240 192 252 240 255 192 240 224 255  96 161 255  51   1  80 221
 255 220  26 160 144 222 144 221 255  62  30   6 114 255  49   0   0   3
  77   0   0   8   5 112 249   0   1  41  53   0 153  35 127  49 223 230
  15   1 134  20  54 146 121 134   0   1  21   1  28 219 173 229  15  37
  18 154  26 133 217  54 184   0   3   2 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1419,3,"[116   0   0   9  90 240 128   0 224   0 192 240 224   0 240 128 240 240
 252 128 240 192 252 240 255 192 240 224 255  96 161 255  51   1  80 221
 255 220  26 160 144 222 144 221 255  62  30   6 114 255  49   0   0   3
  77   0   0   8   5 112 249   0   1  41  53   0 153  35 127  49 223 230
  15   1 134  20  54 146 121 134   0   1  21   1  28 219 173 229  15  37
  18 154  26 133 217  54 184   0   3   2 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[120   0   0   7  85 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255  96 161 255  51   1  80 221
 255 220  28 144 144 222 144 221 255  62  30   6 109 255  50   0   0   3
  77   0   0   8   5 110 251   0   1 176 193   0 155  33  41  51 119 232
  13   1 136  25  92 147 129 136   0   1  21   1  29 221 171 203   9 252
  16 156  25 203 221 138 182   0   3   2 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1420,3,"[120   0   0   7  85 240   0   0 112   0 224 240 192 128 240   0 248 240
 248 192 240 128 254 240 254 224 240 193 255  96 161 255  51   1  80 221
 255 220  28 144 144 222 144 221 255  62  30   6 109 255  50   0   0   3
  77   0   0   8   5 110 251   0   1 176 193   0 155  33  41  51 119 232
  13   1 136  25  92 147 129 136   0   1  21   1  29 221 171 203   9 252
  16 156  25 203 221 138 182   0   3   2 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[124   0   0   5  80 112   0 128  48   0 240 240 128 192 112   0 252 240
 240 224 240   0 255 240 252 240 240 131 255  96 161 255  51   1  80 221
 255 220  30 128 144 222 144 221 255  62  30   6 104 255  52   0   0   3
  77   0   0   8   5 108 253   0   1  21 128   0 157  30 188  52 241 234
  11   1 138  30 112 148 197 138   0   1  21   1  30 223 169 253   4 168
  14 158  24 186 225 183 180   0   3   3 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1421,3,"[124   0   0   5  80 112   0 128  48   0 240 240 128 192 112   0 252 240
 240 224 240   0 255 240 252 240 240 131 255  96 161 255  51   1  80 221
 255 220  30 128 144 222 144 221 255  62  30   6 104 255  52   0   0   3
  77   0   0   8   5 108 253   0   1  21 128   0 157  30 188  52 241 234
  11   1 138  30 112 148 197 138   0   1  21   1  30 223 169 253   4 168
  14 158  24 186 225 183 180   0   3   3 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[128   0   0   3  75  48   0 192  16   0 248 240   0 224  48   0 254 240
 224 240 112   1 255 240 248 248 240   7 255  96 161 255  51   1  80 221
 255 220  32 112 144 222 144 221 255  62  30   6  99 255  53   0   0   3
  77   0   0   8   5 106 255   0   1  99  59   0 159  28  68  54  77 236
   9   1 140  35 119 150  69 140   0   1  21   1  31 225 168 129 255  41
  12 160  23  84 229 183 178   0   3   3 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1422,3,"[128   0   0   3  75  48   0 192  16   0 248 240   0 224  48   0 254 240
 224 240 112   1 255 240 248 248 240   7 255  96 161 255  51   1  80 221
 255 220  32 112 144 222 144 221 255  62  30   6  99 255  53   0   0   3
  77   0   0   8   5 106 255   0   1  99  59   0 159  28  68  54  77 236
   9   1 140  35 119 150  69 140   0   1  21   1  31 225 168 129 255  41
  12 160  23  84 229 183 178   0   3   3 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[132   0   0   9  70   0   0 112   0   0 254  48   0 248   0   1 255 240
 128 252  16   7 255 240 224 254  48  31 255  96 161 255  51   1  80 221
 255 220  34  80 144 222 144 221 255  62  30   6  94 255  54   0   0   3
  77   0   0   8   5 104   1   0   1  54 170   0 161  25 186  55 139 238
   7   1 142  40 101 152   1 142   0   1  21   1   0 227 167  90 249 135
  10 162  21 154 233 123 176   0   3   3 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1423,3,"[132   0   0   9  70   0   0 112   0   0 254  48   0 248   0   1 255 240
 128 252  16   7 255 240 224 254  48  31 255  96 161 255  51   1  80 221
 255 220  34  80 144 222 144 221 255  62  30   6  94 255  54   0   0   3
  77   0   0   8   5 104   1   0   1  54 170   0 161  25 186  55 139 238
   7   1 142  40 101 152   1 142   0   1  21   1   0 227 167  90 249 135
  10 162  21 154 233 123 176   0   3   3 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[136   0   0   7  65   0   0  56   0   0 127  16   0 124   0   3 255 240
   0 254   0  15 255 240 192 255  16  63 255  96 161 255  51   1  80 221
 255 220  36  48 144 222 144 221 255  62  30   6  89 255  56   0   0   3
  77   0   0   8   5 102   3   0   1 189  17   0 163  23  30  56 171 240
   5   1 144  45  65 153 249 144   0   1  22   2   1 229 166 141 243 201
   8 164  19 150 237   2 174   0   3   4 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1424,3,"[136   0   0   7  65   0   0  56   0   0 127  16   0 124   0   3 255 240
   0 254   0  15 255 240 192 255  16  63 255  96 161 255  51   1  80 221
 255 220  36  48 144 222 144 221 255  62  30   6  89 255  56   0   0   3
  77   0   0   8   5 102   3   0   1 189  17   0 163  23  30  56 171 240
   5   1 144  45  65 153 249 144   0   1  22   2   1 229 166 141 243 201
   8 164  19 150 237   2 174   0   3   4 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[140   0   0   5  60   0   0  28   0   1  63   0   0  62   0   7 255 112
   0 127   0  31 255 240 129 255   0 127 255  96 161 255  51   1  80 221
 255 220  38  16 144 222 144 221 255  62  30   6  85 255  57   0   0   3
  77   0   0   8   5 100   5   0   1 182 135   0 165  20 118  57 173 242
   3   1 146  50   5 156  45 146   0   1  22   2   2 231 166  16 237 239
   6 166  17  72 240  74 172   0   2   4 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1425,3,"[140   0   0   5  60   0   0  28   0   1  63   0   0  62   0   7 255 112
   0 127   0  31 255 240 129 255   0 127 255  96 161 255  51   1  80 221
 255 220  38  16 144 222 144 221 255  62  30   6  85 255  57   0   0   3
  77   0   0   8   5 100   5   0   1 182 135   0 165  20 118  57 173 242
   3   1 146  50   5 156  45 146   0   1  22   2   2 231 166  16 237 239
   6 166  17  72 240  74 172   0   2   4 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[144   0   0   3  55   0   0  14   0   3  31   0   0  31   0  15 127  48
   1  63   0  63 255 240   3 127   0 255 255  96 161 255  51   1  80 221
 255 220  40 240 144 222 144 221 255  62  30   6  81 255  58   0   0   3
  77   0   0   8   5  98   7   0   1  17 110   0 167  17 194  58 145 243
   1   1 148  54 169 158 157 148   0   1  22   2   3 233 165 239 232   8
   4 168  14 184 243  80 170   0   2   5 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1426,3,"[144   0   0   3  55   0   0  14   0   3  31   0   0  31   0  15 127  48
   1  63   0  63 255 240   3 127   0 255 255  96 161 255  51   1  80 221
 255 220  40 240 144 222 144 221 255  62  30   6  81 255  58   0   0   3
  77   0   0   8   5  98   7   0   1  17 110   0 167  17 194  58 145 243
   1   1 148  54 169 158 157 148   0   1  22   2   3 233 165 239 232   8
   4 168  14 184 243  80 170   0   2   5 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[148   0   0   9  50   0   1   3   0  15   7   0   3   7   0  63  31   0
   7  15   0 255 255  48  15  31 192 255 255  96 161 255  51   1  80 221
 255 220  42 192 144 222 144 221 255  62  30   6  77 255  58   0   0   3
  77   0   0   8   5  96   9   0   1 165  91   0 169  15   8  59  81 245
   0   1 150  59  53 161  61 149   0   1  22 255   4 235 166  43 226  19
   2 170  11 233 246   9 168   0   2   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1427,3,"[148   0   0   9  50   0   1   3   0  15   7   0   3   7   0  63  31   0
   7  15   0 255 255  48  15  31 192 255 255  96 161 255  51   1  80 221
 255 220  42 192 144 222 144 221 255  62  30   6  77 255  58   0   0   3
  77   0   0   8   5  96   9   0   1 165  91   0 169  15   8  59  81 245
   0   1 150  59  53 161  61 149   0   1  22 255   4 235 166  43 226  19
   2 170  11 233 246   9 168   0   2   0 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[152   0   0   7  45   0   3   1   0  31   3   0   7   3   0 127  15   0
  15   7 128 255 127  16  31  15 224 255 255  96 161 255  51   1  80 221
 255 220  44 144 144 222 144 221 255  62  30   6  73 255  59   0   0   3
  77   0   0   8   5  94  11   0   1 113   4   0 171  12  68  59 243 247
   0   1 152  63 157 164  23 151   0   1  22   3   5 237 166 197 220  19
   0 172   8 227 248 120 166   0   1   6 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1428,3,"[152   0   0   7  45   0   3   1   0  31   3   0   7   3   0 127  15   0
  15   7 128 255 127  16  31  15 224 255 255  96 161 255  51   1  80 221
 255 220  44 144 144 222 144 221 255  62  30   6  73 255  59   0   0   3
  77   0   0   8   5  94  11   0   1 113   4   0 171  12  68  59 243 247
   0   1 152  63 157 164  23 151   0   1  22   3   5 237 166 197 220  19
   0 172   8 227 248 120 166   0   1   6 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[156   0   0   5  40   0   7   0   0  63   1   0  15   1   0 255   7   0
  31   3 192 255  63   0  63   7 240 255 255  96 161 255  51   1  80 221
 255 220  46  96 144 222 144 221 255  62  30   6  69 255  60   0   0   3
  77   0   0   8   5  92  13   0   1 130 200   0 173   9 122  60 113 249
   0   1 154  67 224 167  33 153   0   1  22   3   6 239 167 189 214  20
 254 174   5 167 250 151 164   0   1   6 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1429,3,"[156   0   0   5  40   0   7   0   0  63   1   0  15   1   0 255   7   0
  31   3 192 255  63   0  63   7 240 255 255  96 161 255  51   1  80 221
 255 220  46  96 144 222 144 221 255  62  30   6  69 255  60   0   0   3
  77   0   0   8   5  92  13   0   1 130 200   0 173   9 122  60 113 249
   0   1 154  67 224 167  33 153   0   1  22   3   6 239 167 189 214  20
 254 174   5 167 250 151 164   0   1   6 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[160   0   0   3  35   0  14   0   0 127   0   0  31   0 128 255   3   0
  63   1 224 255  31   0 127 131 240 255 127  96 161 255  51   1  80 221
 255 220  48  48 144 222 144 221 255  62  30   6  65 255  60   0   0   3
  77   0   0   8   5  90  15   0   1  65 148   0 175   6 170  60 209 251
   0   1 156  71 254 170  91 155   0   1  22   4   7 241 169  19 208  22
 252 176   2  60 252  96 162   0   1   6 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]",16000.0
1430,3,"[160   0   0   3  35   0  14   0   0 127   0   0  31   0 128 255   3   0
  63   1 224 255  31   0 127 131 240 255 127  96 161 255  51   1  80 221
 255 220  48  48 144 222 144 221 255  62  30   6  65 255  60   0   0   3
  77   0   0   8   5  90  15   0   1  65 148   0 175   6 170  60 209 251
   0   1 156  71 254 170  91 155   0   1  22   4   7 241 169  19 208  22
 252 176   2  60 252  96 162   0   1   6 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  89 246  54 249
 102 241]","[164   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161 255  51   1  80 221
 255 220  50 240 144 222 144 221 255  62  30   6  62 255  60   0   0   3
  77   0   0   8   5  88  17   0   1 122 120   0 177   3 218  61  13 253
   0   1 158  75 242 173 197 157   0   1  22   4   8 243 170 201 202  34
 250 178 254 171 253 208 160   0   0   7 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  97 246  54 249
 102 241]",16000.0
1431,0,"[164   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161 255  51   1  80 221
 255 220  50 240 144 222 144 221 255  62  30   6  62 255  60   0   0   3
  77   0   0   8   5  88  17   0   1 122 120   0 177   3 218  61  13 253
   0   1 158  75 242 173 197 157   0   1  22   4   8 243 170 201 202  34
 250 178 254 171 253 208 160   0   0   7 255  44  32  22 127  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0  97 246  54 249
 102 241]","[168   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161 255  51   1  80 221
 144 220  50 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1  98 253   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4   9 243 170  41 200  60
 248 178 250 231 255  40 158   0   0   7 255  44  32  22 255  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1432,0,"[168   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161 255  51   1  80 221
 144 220  50 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1  98 253   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4   9 243 170  41 200  60
 248 178 250 231 255  40 158   0   0   7 255  44  32  22 255  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[172   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161 255  51   1  80 221
 144 220  50 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1 146 205   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4  10 243 169 137 198  86
 246 178 247  35   0 128 156   0   0   7 255  44  32  22 255  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1433,1,"[172   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161 255  51   1  80 221
 144 220  50 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1 146 205   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4  10 243 169 137 198  86
 246 178 247  35   0 128 156   0   0   7 255  44  32  22 255  84   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[176   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161   4  51   1  80 221
 144 220   0 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1  13  13   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4  11 243 168 233 196 112
 244 128   0   0   6 253  52  64   0   7   6 177  32  22 255   5   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1434,1,"[176   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161   4  51   1  80 221
 144 220   0 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1  13  13   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4  11 243 168 233 196 112
 244 128   0   0   6 253  52  64   0   7   6 177  32  22 255   5   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[180   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161   4  51   1  80 221
 144 220   0 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1  80  14   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4  12 243 168  73 194 138
 242 128   0   0  10 249  50  64   0   7   4 181  32  22 255   9   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
1435,0,"[180   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161   4  51   1  80 221
 144 220   0 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1  80  14   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4  12 243 168  73 194 138
 242 128   0   0  10 249  50  64   0   7   4 181  32  22 255   9   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]","[184   0   0   9  30   0  56   0 128 252   0   0 124   0 224 255   0   0
 254 128 240 255   7 128 255 224 240 255  31  96 161   4  51   1  80 221
 144 220   0 221 144 221 144 221 255  62  30   6  59 255  61   0   0   3
  77   0   0   8   5  88  17   0   1 191 233   0 177   3 218  61  13 254
   0   1 158  75 242 173 197 158   0   1  22   4  13 243 167 169 192 164
 240 128   0   0  14 245  48  64   0   7   2 185  32  22 255  13   1 196
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3 222  54 249
 102 241]",16000.0
